post_id;text;publication_time;collection_time;comments;likes;language
17951400968379779;"Two of my favv shades from hudabeautyshop #mattelipstick collection 💋

They’re amazingly long lasting and pigmented• are transfer proof • isn’t drying or over mattifying at all• 
One application of ‘interview’ gives that gorgeous natural pinky look• 
I can’t even describe how much I love ‘board meeting’ 😩 it’s literally the perfect perfect nude color for my skin tone! I apply it without any liner, with a (darker shade of nude) liner, over a liquid lipstick and guyssssss 🤤🤌

I am personally forever lipstick person, I would choose lipsticks over liquid lipsticks or tints anyday, everyday! 💄

What do you guys prefer? 👇

#makeup #makeupbytheworld #hudabeauty #huda #makeuptutorial #makeupartist #makeupcollection #makeuplover #makeupaddict #makeuplook #wakeupandmakeup #makeuptutorials #makeupjunkie #makeupslaves #makeupforever #mac #maybelline #tarte #sephora #makeupartistsworldwide #makeupworld";2023-03-26 23:48:52+00:00;2023-03-27 12:27:05.745087+00:00;1;23;en
17991619681847332;"[📸| Xukai no tapete vermelho para o Weibo Night. 

.
.
.
#xukai #xukai许凯 #fallingintoyoursmile #arsenalmilitaryacademy #cdrama #brazil #dorama #chineseboy #dorameiras #xukaisoso #embassador #xukaiweibo #ancientlovepoetry #chinese #chines #china #samsonite #sephora #sosoxukai #thelegends #bailu #chengxiao #yangmi #sheandherperfecthusband";2023-03-25 12:55:04+00:00;2023-03-27 12:27:05.745087+00:00;7;658;en
17958741116435932;#makeupvideos #makeupartist #makeuptutorial #makeupideas #makeuplover #bride #bridedress #bride #eye #eyelash #eyeliner #eyelashes #eyelooks #lipgloss #hudabeauty #hudabeautylashes #hudakattan #sephora #maccosmetics #toofaced #toofacedcosmetics #anastasiabrows #morphe #morphebrushes #nars #narscosmetics #narsfoundation #samerkhouzamicosmetics #samerkhozami #kyliejenner #kyliecosmetics;2023-03-26 16:24:01+00:00;2023-03-27 12:27:05.745087+00:00;4;102;en
17934326450528556;#makeup #makeuplooks #makeupartist #makeuptutorial #makeuplover #me #maybelline #beauty #beauti #sweden #sverige #skövde #sephora #reels #reelsinstagram #explore #eyes #eyeshadow #europe;2023-03-26 16:33:25+00:00;2023-03-27 12:27:05.745087+00:00;4;16;nl
18083467597335239;"Manje je više ✨🪄
anasevicofficial 

##makeupartist #makeuptutorial #makeuptransformation #makeuplover #hairstyle #photo #instagramtips #sephorasrbija #sephora #jasminparfimerije #kikomilano #instagramtrikovi";2023-03-21 18:55:43+00:00;2023-03-27 12:27:05.745087+00:00;25;1657;sl
17958542399291334;"📸 right x wrong poses 🤳📸
catarinarleal_";2023-03-26 13:22:25+00:00;2023-03-27 12:27:05.745087+00:00;3;0;en
17979687185071802;"✨ rarebeauty ✨

✨ My Rare Beauty Highlighters with Swatches
.
.
.
#rarebeauty #selenagomez #highlighter #glow #pink #pinkaesthetic #goldaesthetic #swatches #glowymakeup #gold #ａｅｓｔｈｅｔｉｃ #shimmer #sephora #spacenk #makeup #beauty #discoverunder20k 
| Rare Beauty Selena Gomez Highlighter Shimmer Glow Sephora Makeup Glowy |";2023-03-16 12:50:42+00:00;2023-03-27 12:27:07.062197+00:00;21;2961;en
17979500633099000;SAVE FOR LATER ✨;2023-03-26 18:36:23+00:00;2023-03-27 12:27:07.077755+00:00;1;416;de
17973088133168471;#makeup #sephora #makeupheaven #makeuptutorial #makeupartist #beauty #fashionista #lifestyle #dress #fashion #eyeshadow #loreal #elseve #hairstyle #hairtutorial #hair #haircolorist;2023-03-26 19:44:54+00:00;2023-03-27 12:27:07.077755+00:00;0;2;en
17993894464721392;"#Skincaresunday | My eye routine just got an upgrade with youthtothepeople's latest, Peptide + C Energy Eye Concentrate.

A stunning creamy, gel-serum with a lightweight texture that will take care of any dark circles, visible sides of fatigue, and renergize the eye area.

With Vitamin C + Caffeine, complex of Peptides, synthetic Mica, this eye serum brings the energy to deliver a brighter, smoother, and depuffed eye area with 4-8 weeks of consistent use.

It's fragrance-free and layers well under makeup, so it's perfect as part of your daily routine whether you're a makeup or no makeup girl.

Availanle now at sephora, sephoracanada, & youthtothepeople.

What's your favorite product(s) from youthtothepeople?

**PR/Gifted. #youthtothepeoplegiftedme #youthtothepeople #yttp

Youth To The People, Eye Serum, Hydrated Skin, Radiant Skin, Glowy Skin, Vitamin C, Squalane, Clean at Sephora, Green Beauty, Vegan Skincare, Cruelty-free, Gluten-free
.
.
.
.
.
 
 

#sephora #skincarefavorites #glowyskin #radiantskin #vitaminc #crueltyfreeskincare #Greenbeauty #cleanbeauty #veganskincare #wakeupandskincare #skincareroutine #healthyskin #skincarediary #beigeaesthetic #skincaredaily #skincarecommunity #skincaretips #skincareaesthetic #aesthetic #skincareregimen #discoverunder10k #undividedhonesty #yeginfluencer #ugc #canadianblogger #canadianbeautyblogger";2023-03-26 17:11:31+00:00;2023-03-27 12:27:07.077755+00:00;52;262;en
17979510824082296;"Kaja] Superstars Best of Kaja: Eye, Cheek and Lip Set!

This set includes:
💖Beauty Bento Eyeshadows in Bubbly Beige, Dusty Chiffon, and Sandalwood
💖Cheeky Stamp Blendable Blush in Saucy
💖Mini Gloss Shot Hydrating Lip Glosses in Milk Tea and Pink Drink

This set is available at Sephora.
.
.
*Products were gifted in exchange for honest review* 

#KajaSuperstars 
Thank you! Kaja] mbxtogether";2023-03-26 04:59:29+00:00;2023-03-27 12:27:07.077755+00:00;36;733;en
17979204316927505;"화장품, 스킨케어, 네일제품, 뷰티도구 등
우리의 퍼스널케어 & 뷰티 제품을 책임지는
대표 브랜드 세포라💄

알록달록 시그니처 Black & White 패턴으로
세포라만의 감성을 살린 SEL 작품!

Curating and representing the best brands of
cosmetics, skincare, nail products, beauty tools, and more,
Personal care & cosmetic giant, Sephora💄

With Sephora's signature Black & White pattern,
SEL worked to emphasize the brand's uniqueness!";2023-03-27 08:30:53+00:00;2023-03-27 12:27:07.077755+00:00;2;18;en
17873369558852230;"𝐌𝐚𝐤𝐞𝐮𝐩 𝐅𝐨𝐫𝐞𝐯𝐞𝐫 🌈
Refillable Makeup Palette  
 
These colours are so vibrant and I love them! I put this palette together the other day and I went for all the brightest colours makeupforever had to offer! So far I've played with the purple, pink, blue and white shade so far!  
 
I have a lot of colour in my palette collection but I needed some brights for this spring and summer! The formula of Makeup Forever is great as they are used by lots of makeup artists and I can see why. They are very pigmented! I also added this mini setting spray to my order as I'm on the hunt for my next favourite spray!  
 
Have a great day everyone!";2023-03-26 19:47:37+00:00;2023-03-27 12:27:07.077755+00:00;2;21;en
18349823593036101;SAVE FOR LATER ✨;2023-03-26 18:35:23+00:00;2023-03-27 12:27:07.077755+00:00;1;254;de
17958703400436164;"All eyes on Coco Fleur—a solar, floral musk.

Smells Like… 
Top: Bergamot Oil, Pink Pepper CO2 LMR
Mid: Ylang Madagascar Organic LMR, Orange Flower Absolute Tunisia LMR
Base: Ambrette Absolute LMR, Coconut Milk, Sandalwood New Caledonia LMR

Feels Like… 
Sun soaked skin, salty lips, me underneath your fingertips; one perfect day, a coconut kiss, nothing nowhere better than this.

Shop now at sephora.";2023-03-26 20:47:47+00:00;2023-03-27 12:27:07.077755+00:00;3;95;en
17981472881020635;"AD | drunkelephant 

Maretinol Oil ist ein verwöhnendes Retinol-Treatment von Drunk Elephant, das veganes Retinol, natives Marula-Öl und Ceramide kombiniert. 

Der Glow-Booster nährt die Haut intensiv, verfeinert sie und reduziert feine Linien, Pigmentflecken, Unreinheiten und lichtbedingte Hautschäden

– für eine natürliche Ausstrahlung in Balance.

#retinol #drunkelephant #serum #antiaging #highend #sephora #douglas #beauty #skincare #ladylike #need #musthave";2023-03-26 15:37:49+00:00;2023-03-27 12:27:07.077755+00:00;20;124;de
18031729078465609;"💖💖💖 1.5K Followers 💖💖💖
Thanks to everyone of you beautiful!
I never thought it would get this big! 
I really appreciate all you guys!
Thanks for the support!

#justalittleredhead #1500followers #1kfollowers #1500follower #1500followersgiveaway #followforfollowback #followers
#beautycommunity #beautyfinds #beautyhaul #sephoravib #sephora #beautyproduct #beautyessentials #skinfluencer #skincare #skincareroutine";2023-03-26 18:02:36+00:00;2023-03-27 12:27:07.077755+00:00;68;147;en
17982486175869334;"#Revealed 🚨 NEW!  Real Flawless Luminous Perfecting Pressed Powder 💛 #lauramercier 

A pressed finishing powder that enhances the look of skin and makeup with a natural, luminous finish, instantly adding dimension and enlivening skin. Light coverage, radiant finish $48 4 shades 

Will be available ➡️ April 1 on their website #sephora 

Is it on your list? 💛XO #Trendmood Thank u for the update: jennyhco77 
 

#makeup #makeuptutorial #makeupoftheday #makeupoftheday #beauty #beautytips #beautyobsessed #beautyaddict #beautyeditorial #beautyhacks  #shoppingaddict #unboxingvideo https://bit.ly/3TJGXuq";2023-03-27 02:55:58+00:00;2023-03-27 12:27:07.077755+00:00;74;6138;en
17995911892762521;"Bronz sevenlere 🤎

#mac #maccosmetics #krylonmakeup #tartecosmetics #sephoraturkiye #sephora #anastasiabeverlyhills #hudabeauty #glittereyeshadow #red #redgloss #makeupwedding #makeuplooks #bride #weddinginspiration #weeding  #bridemakeup #hennamakeup #glittereyeshadow #naturellook #kirpik #blush #bronzmakeup #bronzer
#kesfet #kesfetteyiz #keșfet #keşfetteyim #keşfettengelenlertakipetsin #reelsinstagram";2023-03-26 14:51:50+00:00;2023-03-27 12:27:07.077755+00:00;6;110;en
17989454950752749;"Selaamm beaulis'in yeni çıkan serisini gördünüz müü? 🥳

Fiyatları bana biraz pahalı geldi 🥸

Beğendiğiniz ürünler var mı?

Ben tabi ki glossları beğendim 😂

Almak istediğiniz ürünler hangileri yorumlarda buluşalım 💖

Bu gönderiyi beğendiysen lütfen beğenip kaydet 💌

Bu postu öğrenmesini istediğin arkadaşına göndermeyi unutma🧚🏻‍♀️
.
.
.
.
gratistr
#gloss #lipgloss #dudakparlatıcısı #lipbalm #goldenrose #makyaj #makeup #kapatıcı #highlighter #kiko #maybelline #sephora #avon #beaulis #makyajvideoları #güneşkremi #pastel #makyajblogger #sephora #far #eyeliner #gratis #watsons #makyajtüyoları #makyajblogu #maskara  #flormar #ruj #allık #gratisyeniürün #beaulislightson";2023-03-26 17:37:18+00:00;2023-03-27 12:27:07.077755+00:00;29;44;tr
17895020453786082;Lokk2 with dafineneziri styledbysyria ❤️Make up by me.  #makeup #makeupartist #makeupaddict #makemylipsblush #makeupoftheday #makeupbyme #SoGlamm #COLOR #beautiful #beauté #beauteampro #beautiful #waw #makeuplook #makeup #beautiful #shooting#hudabeauty #sephora #mac #voilée #bride #charlottetilbury #toofaced #mac #hudabeauty #photography #parisfrance #kiko #peggysage #shooting #shootingphoto#maquilleuse;2023-03-26 19:49:08+00:00;2023-03-27 12:27:07.077755+00:00;9;88;en
17947256441461983;"Follow fashionbeauty9248 
Follow fashionbeauty9248 
Follow fashionbeauty9248 
.
.
.
#beautiful #selpink #instagram #boyfriend #selenagomezupdates #blackpink #follow #explorepage #fentybeauty #selenagomezsexy #likeforlikes #explore #selenagomezvideos #queen #like #selenaforever #rareselenagomez #selenatorsfamily #sephora #icecream #selenag #justinbieber #makeupartist #rarealbum #instagood #selenatorsforever #deunavez #weloveyouselena #f #sellygomez";2023-03-27 11:11:21+00:00;2023-03-27 12:27:07.077755+00:00;2;29;en
17980399544016633;"💕
.
.
.
.
.
#huda #hudabeauty #kryolan #anastasiabeverlyhills #pretty #beautiful #instalook #nyxcosmetics #nyxprofessionalmakeup #makeup #makeupartist #makeuplover #makeuplook #todaysmakeup #morphe #sephora #look #eyemakeup";2023-03-25 19:42:58+00:00;2023-03-27 12:27:07.077755+00:00;26;231;en
17964862949162055;Goodies from the Big 🍎 #gifts #nyc #newyorkcity #travelingfriends #travelforwork #workhard #lawyerthings #lawyeringabroad #spoils #sephora #makeup #hudabeauty #usa #dollars #1dollar #mandms #happiness #joy #friendship #bestpic #instapic #instaphoto #trending;2023-03-26 21:14:36+00:00;2023-03-27 12:27:07.077755+00:00;4;32;en
17946132170467320;"My pocahondas 💜
.
.
.
.
#diormakeup #nyxcosmetics #sephora #maccosmetics #bperfect #vichy #beautiful #thessaloniki #nyxprofessionalmakeup #purple #yellow";2023-03-26 18:47:28+00:00;2023-03-27 12:27:07.077755+00:00;10;110;en
18052165216372777;"Make-up avec le dazzle stick de chez KVD
#nyx #ultimatepalette #epicinkliner #kvdveganbeauty #dazzlestick #hailsurge #hailsurgedazzlestick #toofaced #cloudcrush #goldenhour #rarebeauty #enlightened #highlighter #charlottetilbury #pillowtalkintense #falselashes #jinyumeilashes #glamlookmakeup #sephora #collefauxcils #mua #makeupoftheday #lightningface #makeupartist #makeupaddict #beautyaddict #blueeyes #brune #brownhairblueeyes";2023-03-24 16:11:00+00:00;2023-03-27 12:27:07.077755+00:00;31;1646;en
18050163160407358;"🎁 CONCOURS Carte Cadeau 50€ 🎁  
  
Hello la Beauty Family !  
  
🌷 Aujourd'hui je vous propose un superbe concours en collaboration avec spiritofcadeau afin de vous faire plaisir en ce début de printemps 💫  
  
🌷 Tentez de remporter une carte cadeau d'une valeur de 50€ , valable deux ans et dans plus de 20 000 magasins et sites partenaires.  
  
🌷 Sephora, l'Occitane, Yves Rocher, Marionnaud, Kiko, Fnac, Darty, Maison du Monde, Sarenza, Morgan, Darjeeling, Besson Chaussures, Cache Cache, Celio, Etam, Galerie Lafayette et bien d'autres ! 😍  
  
🌷 Nombreuses sont les boutiques dans lesquelles vous pourrez trouver votre bonheur !!  
  
𝗖𝗼𝗻𝗱𝗶𝘁𝗶𝗼𝗻𝘀 𝗱𝗲 𝗽𝗮𝗿𝘁𝗶𝗰𝗶𝗽𝗮𝘁𝗶𝗼𝗻 :         
         
✅ Suivre les comptes spiritofcadeau et jennifer.beautyaddict    
✅ Inviter un max d'ami(e)s  
⚠️ 1 ami(e) = 1 com 
✅ Liker nos 5 derniers posts 
 
🌼 Doublez vos chances de gagner en partageant le post en story 
 
𝐌𝐨𝐝𝐚𝐥𝐢𝐭é𝐬 : 
 
• Concours du 27 mars au 4 avril 2023. 
 
• Tirage au sort le 5 avril 2023. 
 
• Gagnant tiré au sort parmi les participants Instagram. 
 
• Concours réservé à la France. 
 
• Ce concours n'est en aucun cas parrainé, approuvé ou administré par Instagram ou associé à celui-ci. 
   
------------------- 
#jeuconcours #concours #gain #cadeau #printemps #beaute #cosmetics #concoursinstagram #jeuconcours #jeuxconcours #concoursfrance #influenceuse #produitsofferts #partenariat #beauté #concoursbeaute #parfumerie #spiritofcadeau #sephora #marionnaud #kiko #loccitane #yvesrocher #cartecadeaux #bondachat";2023-03-27 07:11:30+00:00;2023-03-27 12:27:07.077755+00:00;517;165;fr
17964933767157205;"¡Buenas noches! ✨

Hoy vengo a hablaros de una paleta que probablemente la mayoría ya conozcáis, porque en su momento se puso muy de moda cuando salió al mercado 🥹 Se trata de la paleta Rose Quartz de hudabeauty 💘 Yo me resistía a hacerme con ella pero la conseguí rebajadisima en sephora (me parece que a 45 euros estaba 😱) y no me pude aguantar más 🙊

Os cuento un poco: 

Es una paleta inspirada en la piedra favorita de Huda, el cuarzo rosa 💖 Está compuesta por 18 sombras en diferentes acabados: 

✨ 8 tonos mate ✨
✨3 tonos metálicos ultrabrillantes✨
✨3 tonos metalizados perlados✨
✨ 3 tonos en crema veteados✨
✨ 1 tono hibrido (el de bolitas que no le gusta a nadie 😅)✨

Si deslizáis podeis ver todos los tonos ( he intentado hacer swatches decentes 🫶🏻🤣), como podéis ver la pigmentación es increíble y es que las sombras se difuminan como la mantequilla y tienen una duración brutal 💖 Nunca había tenido una paleta grande de Huda y estoy encantadisima porque puedes hacer looks más diarios y luego utilizar algunos de los tonos metalizados para hacer algo más potente 🤩

Estoy gratamente sorprendida con la calidad de esta paleta y, aunque algunos tonos no van mucho conmigo (el de las bolitas 😢) me parece que es una paleta muy completa y que le podria encajar a cualquiera 💖

La tenéis disponible en sephora_spain a un precio de 70€ pero la he visto muchas veces con descuentos grandes como el mio, así que si la veis corred 🏃🏻‍♀️🤣 Ah! Y obviamente también está en la propia web de hudabeauty 

Contadme, ¿la habéis probado? ¿Tenéis paletas de Huda Beauty? ¡Os leo! 🙈

#rosequartzpalette #hudabeauty #huda #makeup #makeuproutine #sephora #palette";2023-03-24 19:30:42+00:00;2023-03-27 12:27:07.077755+00:00;212;458;es
17871284600823528;✨✨✨ teaa_zi mirjanazoric.makeup #sephora #dior #diormakeup #diorproducts #chanel #chanelmakeup #toofaced #mac #maccosmetics #maclipstick #nars #narscosmetics #narsfoundation #anastasiabeverlyhills #abh #inglot #inglotcosmetics #lip #lipgloss #charlotetilbury #blush #highlifter #beccacosmetics #fentybeauty;2023-03-27 12:14:42+00:00;2023-03-27 12:27:07.077755+00:00;0;56;en
