post_id;text;publication_time;collection_time;comments;likes;language
18173704399282932;"Почему через неделю пигмент стал
Очень светлым?🤔

Не расстраивайтесь раньше времени!😌

В течение 20-30 дней наступает окончательное заживление, и после восстановления кожного покрова пигмент приобретёт желаемый цвет.🥰

P.S кстати, это моя красотка - мамочка, которая долго не решалась на перманент, но я ее уговорила, и она ни капли не пожалела 😉";2023-03-27 10:39:03+00:00;2023-03-27 12:29:09.034124+00:00;3;13;ru
18102497404307968;#lipstick #makeup #beauty #lips #eyeshadow #cosmetics #makeupartist #lipgloss #skincare #fashion #mua #makeuptutorial #eyeliner #makeuplover #makeupaddict #beautiful #instamakeup #lashes #foundation #love #mascara #lip #lipmatte #hudabeauty #lipstickaddict;2023-03-26 20:21:54+00:00;2023-03-27 12:29:09.034124+00:00;7;282;en
17993847940828830;"Happy Sunday!! Did you order the new Yum! Pistachio Gelato 33 perfume from kayali ? I did and I’m so excited to try it and give you guys a review!! So far I only have Eden Juicy Apple 01 perfume and a mini of Invite Only Amber 23, and I’m excited to buy and try more of the Kayali perfumes to add to my collection 💜💜 

I definitely plan to review Yum, but would you be interested in a review of Eden and Invite Only? Let me know down below 💜

#kayali #kayaliperfume #perfume #perfumes #perfumecollection #monakattan #huda #hudabeauty #perfumelovers #perfumeaddict #perfumereview #fragrance #fragrances";2023-03-27 01:02:31+00:00;2023-03-27 12:29:09.034124+00:00;6;27;en
17997356002695936;"🌙ПОЛУЧИ БЕСПЛАТНЫЙ АНАЛИЗ В ТЕЧЕНИЕ ЧАСА ❗️БЕСПЛАТНО 

🌙ТОЛЬКО СЕГОДНЯ, В ЭНЕРГЕТИЧЕСКИ МОЩНЫЙ ДЕНЬ, у вас есть уникальная возможность получить ПОЛНЫЙ И ТОЧНЫЙ АНАЛИЗ вашей жизни! 

🌟Чтобы получить расшифровку ,вам нужно:

1) Перейти по ссылке marta__magnetick и Отправить свою ДАТУ  РОЖДЕНИЯ

2) Оставить комментарий  к этому посту «+» для энергообмена 

3) Обязательно подпишись на страницу marta__magnetick";2023-03-27 05:58:56+00:00;2023-03-27 12:29:09.034124+00:00;63;38;ru
17854456256936887;"Created this glam look with the idea of another spring look… watch out for PART 2…. 🌻🌼🌻🌼

PRODUCTS USED
_____
EYES
samplebeauty The Equalizer Palette - BEAN, TEA, RUBBER + DUCK & The Equalizer II Palette - STRIPPING, DOWN, DO IT + DREAM
eyelashemporium Pro Studio Strip Lashes - FEELING MYSELF 
benefitcosmeticsuk Bad Gal Bang! Mascara + Boi-ing Concealer _ NO. 1
nyxcosmetics_uk Precision Brow Pencil - ESPRESSO
hudabeauty 3D Highlighter Palette - SEYCHELLES + TAHITI
sheinofficial shein_gb Nail Art Flowers and Gems

 

#ukmua #makeuptrend #makeupofinstagram #makeupinspo #muaunder10k #wakeupandmakeup #muasupport #muaaddicts #motd #samplebeauty #theequalizerpalette #theequalizer2 #glammakeup #eyelashemporium #badgalbang #hudabeauty #huda #shein #nyxbrows #springmakeup";2023-03-26 20:53:22+00:00;2023-03-27 12:29:09.034124+00:00;13;332;en
17983728751863134;"Freelance balayage ✨
.
.
.

#sabriabiç #hairgoals #behindthechair #balayageeducation #balayagehighlights #hairpainting #balayagehair #coloredhair  #ombrehair #blacklight #hairtransformations #balayagehighlights #americansalon #brunettebalayage #modernsalon #hairtrends #blondebalayage #rootyblonde #brunettehair #mastersofbalayage #blondehighlight #hudabeauty #hairtutorial #hairvideo #hairofinstagram #bestofbalayage #beforeandafter  #transformation #instavideo #haircut";2023-03-26 18:29:06+00:00;2023-03-27 12:29:09.034124+00:00;6;749;en
17974772210154418;"Eid Glam Lookbook 2023 🌙

Like & Save for Inspo ✨

Using tatti_lashes ‘90’s baby’ Lashes 
-
-
-
-
-
-
-
-
-
-
-
-
-
#90s #makeup #makeupartist #makeupinspiration #explore #explorepage #abaya #shoot #editorial #mua #wakeupandmakeup #grwm #flawlessmakeup #matteglam #anastasiabrows #hudabeauty #trendingreels #makeupideas #glamour #exploremore #modestfashion #ootd #eidinspo #eidmubarak #muslimah #muslimahfashion";2023-03-26 14:49:28+00:00;2023-03-27 12:29:09.034124+00:00;40;1020;en
18170503810280973;"🍦Yummiest scent from KAYALI 🍨! Was super excited to receive this Yum Pistachio Gelato 33 from kayali and skeepers_us 💚 TYSM!😘

Key Notes: 
Pistachio Gelato
Hazelnut 
Sweet Rum 
Whipped Cream 
Marshmallow 
Cotton Candy 

One spray is enough to experience this yummy fragrance. Tbh I didn’t know what to expect from a ‘Pistachio’ scent, but this one is a keeper! It’s delicious but not overly sweet, dries down to a fresh powdery scent with a hint of the sweetness. I don’t usually go for sweet scents but this has the right balance and not overpowering. Too strong scents trigger my rhinitis but not this. 

Beautiful unique scent added to my small fragrance collection. Recently bought a perfume at Sephora (famous brand) but then my husband said I smell like everyone else at the mall🤣. Let’s just say I won’t smell like majority of the people when I wear this perfume. It’s been 9 hours since i sprayed it on me and i can still smell it although faint now. I could see myself wearing this day or night and perfect this spring!

What is your fave fragrance this spring?🌸
•
•
•
gifted without obligation to post
#kayali #fragrance #kayalifragrance #hudabeauty #skeepersfamily #skeepers #pistachiogelato #eaudeparfum #ａｅｓｔｈｅｔｉｃ #beauty #scent #perfume #sephora";2023-03-27 06:56:03+00:00;2023-03-27 12:29:09.034124+00:00;19;62;en
17867623391882781;"#tbontem😂 
SEGUNDOUUUU meu povo e minha pova! 🥰🥰🥰
impactmodelspt 
manuela.fernandes.7140 
.
.
.
.
.
#maquilhagem #makeup #makeupartist #maquiagem #portugal #maquilhagemportugal #mua #lisboa #beauty #maquilhadora #makeupaddict #instamakeup #makeuptutorial #maquilhagemprofissional #makeuplover #maccosmetics #makeupoftheday #beleza #bridalmakeup  #maquiagembrasil #inssta_makeup #instabeauty #hudabeauty #makeuplooks #instagood #make #setubal #maquiagemprofissional #muaportugal";2023-03-27 12:16:53+00:00;2023-03-27 12:29:09.034124+00:00;1;6;pt
18240132538093822;"Gostuou??😍😍😍 
Ative as Notificações para receber as Novidades😍 ⬇️
Aprenda agora técnicas exclusivas para fazer maquiagem!💄 

➡️ makeup_pro.2
➡️ makeup_pro.2
➡️ makeup_pro.2

#maclipstick #maccosmetics #mac #makeup
#ipstick #makeupartist #mua #ipstickaddict
#beauty #macmakeup #redlipstick #hudabeauty
#mattelipstick #lipstickjunkie #lipsticklover
#lipsticks #lipstickoftheday #anastasiabeverlyhills
#macjunkies #liquidlipstick #makeupaddict
#makeuplover #macpowderkiss #makeuplooks
#myartistcommunity #maclipsticks
#maclimitededition #macaddict #makeupideas
#maclover";2023-03-27 11:35:36+00:00;2023-03-27 12:29:09.034124+00:00;0;13;en
17941601738504101;"🌸💗 2maya4 
•
•
•
•
•
#makeup #makeuptutorial #makeupartist #makeupideas #makeuplover #makeupaddict #makeuplook #machiaj #machiajprofesional #machiajdeseara #bucharest #bucuresti #romania #prettygirls #gorgeous #maccosmetics #toofaced #nyxcosmetics #hudabeauty #benefit #fentybeauty";2023-03-27 10:26:20+00:00;2023-03-27 12:29:09.034124+00:00;2;31;en
17920663250691320;"”Smokey nude” X ”White chrome” 🤍

—————————

Boka nytt sett design hos Alejandra 💕 

—————————

#almondnails #glazeddonutnails #nudenails #elegantnails #chromenails #whitechrome #satinnails #silkynails #nailsstockholm #naglarvasastan #naglarkungsholmen #gelenaglar #wakeupandmakeup #hudabeauty #tulips #easternails #easter #nailsswitzerland #nailsgreece #nailsdubai #nailslondon #mandelnails #mandelnaglar";2023-03-27 09:32:47+00:00;2023-03-27 12:29:09.034124+00:00;1;30;en
18052973731397197;"💫Makeup IS💫
Zakazite svoj termin🥳
.
.
.
.
.
.
.
#makeupis #makeupisart #makeup #makeupivastijak #professionalmakeup #sminkanje #sminkanjebeograd #profesionalnosminkanje #sminkanje #eyemakeup #eyelook #eyeshadow #eyeliner #makeupbeauty #beauty #makeupbeograd #makeupIS #makeupartist #maccosmetics #goldenrose #hudabeauty #anastasiabeverlyhills #aura #maybelline #catrice #bobbybrown #nyxcosmetics #tarte #loreal #alexandarcosmetics";2023-03-27 09:59:09+00:00;2023-03-27 12:29:09.034124+00:00;0;36;hr
17986990030929261;"It’s one of those fragrance you just CAN’T get enough of. It’s the perfect combination of sweet and nutty gourmand notes. It’s playful and flirtatious and yet intense at the same time. She’s the ultimate mood booster that honestly makes me feel sooooo happy, kinda like that first bite of your fave dessert.
—————————————————————————— 
The Technology

For all you fragrance nerds out there, you may already be clued in on STT technology, which was a key component in us making this fragrance. It’s the art of expressing tastes in fragrances, a technique drawn by the expertise of flavorists for perfumers and their creations. The ingredients give texture, evoke appetizing emotion, and add another layer of innovation to new fragrances. It’s what makes the scent soooo special and truly tantalizing.
—————————————————————————— 
#style #mask #eyeliner #explorepage #eyes #skincareproducts #makeupjunkie #hudabeauty #makeupideas #eyebrows #patchouli #beautycare #makeupoftheday #monakattan #yum  #crueltyfree #selfcare #kayali #dessert #spritz #vegan #Marshmallows #lip #pink #Pistachio #musk #Gelato #Italian #vanilla";2023-03-27 09:36:01+00:00;2023-03-27 12:29:09.034124+00:00;0;259;en
17961823520382649;"🔸𝚘𝚛𝚊𝚗𝚐𝚎🔸

♔ 𝐅𝐨𝐥𝐥𝐨𝐰 isabellasannamakeup 𝐟𝐨𝐫 𝐦𝐨𝐫𝐞 ♔

per questo look mi sono ispirata ad un makeup visto sull’altro social🧡

products:
toofaced born this way
toofaced born this eat concealer 
hudabeauty loose baking 
sheglam_official color bloom liquid blush
ofracosmetics highlighter
suvabeauty uv brights
extra.landia ultra matte eyeliner

#makeup #makeuplover #makeuplook #support #look #color #colors #colorlips #extralandia #bperfect #carnival #graphicmakeup #nablacosmetics #hudabeauty #glitter #glitterliner #orange #orangemakeup #eyeliner";2023-03-27 12:00:00+00:00;2023-03-27 12:29:09.034124+00:00;2;0;en
18222158677205215;"Follow the.sad.lines for more 
.
.
Credit to the respectful owner 
.
.
.
.
.
.
#rollerlashmascara #macpatrickstarrr #colourmakeup #maqpro #truccoocchi #underratedmua #rainboweyeshadow #takemebacktobrazil #makeupofig #instagrammakeup #makeupvideoss #hudabeauty #1minutemakeup #universalhairandmakeup #make4glam #wycon #makeuppassion #makeupgram #makeupcollector #makeupartistsworldwide #makeuponpoint #makeupgeek #makeupartistry #muotd #ardelllashes #toofaced #makeup #morphi5 #hudabeauty #contouring #makeup7267";2023-03-25 13:56:30+00:00;2023-03-27 12:29:10.295825+00:00;17;2412;en
17959605428424150;"Baby Blonde✨✨
omerisikkofficial 
Randevu ve fiyat bilgisi için Dm 📩

💬For detailed information, you can contact wp & DM

•
•
•
•
•
•

#facelight #ombre #sombre #brushlight 
#behindthechair #modernsalon  #americansalon #hairvideos #hudabeauty #hairvideos #hairgoals #behindthechair #balayageeducation #balayage #balayagehair #uludağüniversitesi #balayagehighlights #brunettebalayage #hairtrends #bursa #bursakuaför #istanbulkuaför #blondebalayage #mastersofbalayage #blondehighlights
#haircut 

efsanesaclar
hair.artistry
bellamihairpro
balayageinspo
kuaforlerimiz 
bestofbalayage
mastersofbalayage
hospii.app
blonderandblonder
hairpainters 
bestofbalayage";2023-03-27 12:20:25+00:00;2023-03-27 12:29:10.295825+00:00;0;0;en
17957068046422587;"Crystal Ice💙🤍 Do you like it? 1, 2 or 3?😍
⠀⠀
Eyes:
#colourpopme Flip a Coin + Blue Drink + Tassel Super Shосk Shadow, Drama SZN Jelly Much Shadow, Swerve liner  colourpopcosmetics
#emcosmetics Rodin Divine Skies 
#anastasiabeverlyhills  Taupe Brow Wiz
⠀⠀
Face: 
#diorbeauty Pink Dior Backstage Rosy Glow
#hudabeauty Medium Bronzing Powder
#fentybeauty Pink Pearl Eaze Drop’Lit All-Over Glow Enhancer, DB How Many Carats?!, Amber Bronzer
#kaleidosmakeup Medium S02 Symphony Contour Trio
#maccosmetics Just Whitney Extra Dimension Skinfinish 
⠀⠀
Lips:
#makeupforever  Anywhere Caffeine Artist Color Pencil 600
#kyliecosmetics  Candy K High Gloss 
⠀⠀
#makeupeditorial #crystalmakeup #glowingmakeup #diorbackstage #editorialmakeup #beatthatface #makeupdolls #beautyeditorial  #glammakeup #aestheticmakeup #maccosmeticsfrance";2023-03-22 18:14:33+00:00;2023-03-27 12:29:10.295825+00:00;115;20792;en
17959362311278065;"""Keep clam and Sparkle on""
💖👄💖
.
.
.
.
.
Follow ➡️ _fancyvibess_ ❣️
.
.
.
.
.
#highlighter #makeup #eyeshadow #makeupartist #beauty #lipstick #mua #foundation #eyeliner #makeuptutorial #blush #makeuplover #cosmetics #hudabeauty #lashes #makeupaddict #contour #bronzer #glow #mascara #anastasiabeverlyhills #skincare #makeuplooks #glitter #makeupoftheday #makeupideas #lipgloss #wakeupandmakeup #concealer #eyeshadowpalette";2023-03-26 19:49:42+00:00;2023-03-27 12:29:10.295825+00:00;3;33;en
17961317918203795;"😂
Follow me sassygirlmemez for more 💕
-
#hudabeauty #shophudabeauty #huda #makeup #colourpop #dipbrow #eyebrows #nyxcosmetics #eyeshadow #undiscoverdmuas #wakeupandmakeup #makeuplover #sminkanjebeograd #muasfam #amrezyshoutouts #makeupideas";2023-03-23 11:00:47+00:00;2023-03-27 12:29:10.295825+00:00;4;570;en
17851587863917866;"buycate check profile for more!

TAG A FRIENDS (😍)

Follow buycate for skin positivity makeup tutorial and tips✨

SAVE THIS POSTS LATEST (😍)

& Trending posts🔵
.
.
.
_ _ _ _ _
#rollerlashmascara #macptrickstarrr 
#colourmakeup  #truccoocchi 
#makeupvideos #underratedmua #takemebacktobrazil #rainboweye 
#instagrammakeup #makeupofig 
#hudabeauty #1makeup #fashionnova
#universalhairandmakeup #wycon 
#makeup4glam #makeuppassion 
#makeupgram #makeupcollector 
#makeuparitst #makeuptutorial
#makeupinpoint #makeupgreek 
#ardelllashes #beautymakeup
#makupaddict #makeupoftheday

#makeuplife #makeup7267";2023-03-25 06:44:31+00:00;2023-03-27 12:29:10.295825+00:00;3;1199;en
17962473710208827;"🤍 alejna.perzhella 
•
•
•
•
•
MadamCare #our work #workday #nailsday #naisloftheday #nailsofinstagram #nailsdone #nailsalon #nailsstyle #nailsdid #nailsalon #matt #mattenails #nailsnailsnails #nailsofinstagram #nails4today #hudabeauty #prishtina #billionaire #shinenails #madam #nails #nailsbymadamcare #nailaddict #acrylicnails  #naturalnails #nailcare #artisticnails #nailsonfleek #manicure";2023-03-27 11:45:34+00:00;2023-03-27 12:29:10.295825+00:00;1;0;en
18356738332001846;"R a s h p a l | She was looking absolutely gorgeous. It was her first time getting makeup done professionally after her 29 yrs of marriage. She said I really like your work PARVEEN and everyone was asking me who did your makeup. Thank you so much for trusting me 🙏🏻it means alot to me 😍

HMUA: pbmuastudio 
Videography: balerinafilms aperinastudios 
Lashes: pbmuastudio 
Wardrobe: houseofsuraabee 
Planning: apanacheaffair 
Photography: pbmuastudio 
Henna: johalhenna 
Jewelry: nanakjewellerspatiala 
Clutch: sabyasachiofficial 
vogueindia voguemagazine 
_______________________________________________

For business inquiries & availability please email 📧 me @ pbmuastudio@gmail.com
————————————————————————————-
Bridal & Non-bridal calendar open for 2021-2023
_____________________________________________________________

#indianbridesworldwide #thebridesofindia #hindubrides #indianweddingbuzz #indianmakeup #punjabiwedding #bridalparty #wedmegood #editorialmakeup #hudabeauty #pbmuastudio #dressyourface #wedmegood #makeuptransformation #bakersfieldmakeupartist #visaliamakeupartist #clovismakeupartist #selmamakeupartist 
 #turlockmakeupartist #kermanmakeupartist  #bridalmakeup #southindianweddings #usamakeup #promakeupartist #fresnomakeupartist #punjabibrides #maderamakeupartist";2023-03-27 00:08:31+00:00;2023-03-27 12:29:10.295825+00:00;4;140;en
18054337510392392;"Mature Skin Make Up ✨
•
•
•
 #makeupartist
#makeuplook #mua
#makeupbyme #makeupforever #beautymakeup #instagram #nudelip #makeupaddict #narscosmetics
#hudabeauty #fentybeauty #huda #beautytips  #makeup #look #perfectly #instalike #instagood #instalove #love #makeuplover #inspiration #style #fashion #beauty #makeuptutorial #photography #model";2023-03-27 11:31:40+00:00;2023-03-27 12:29:10.295825+00:00;2;17;en
18211441366210725;"Цветной макияж может быть и таким 🌼

Нежным и носибельным 
Предугадываю, что он будет мега популярным у моих выпускниц 

Пастельные оттенки привлекают к себе внимание, не перегружая образ. Все смотрится ярко, но уместно 😍

В макияже использовала:

Тон givenchybeauty prisme libre skin-caring glow оттенок 1-n95 
Палетка hudabeauty Pastels rose 
Кремовая тень luxvisage.cosmetics matt tint 107
Белая подложка jeffreestarcosmetics velour liquid lipstick в оттенке drug lord 
Скульптор dolcegabbana_beauty blush of roses 100 tan 
Румяна 3inarussia the blush 310 

Модель ak.sea ♥️";2023-03-27 09:04:55+00:00;2023-03-27 12:29:10.295825+00:00;9;37;ru
18055261831394196;"Coming soon 💄🎖️
#makeup #makeupartist #makeuptutorial #makeuphand #makeuplover #charllttetilburymakeup #charlottetilbury #diormakeup #tartecosmetics #photography #videos #videomakeup #chanelmakeup #chanellover #chanelbeauty #hudabeauty #hudamakeup #maccosmetics #macmakeup";2023-03-26 09:26:57+00:00;2023-03-27 12:29:10.295825+00:00;10;563;en
17854371494913055;"not your fantasy, my dream 🌞🍄🌈

key make-up products:
bperfectcosmetics Carnival XL palette
cosmyfy Glitter Eve palette basic_gaia mrtndamex carmimua damn.tee _andreacimatti alessandroorati dilikikka erikioba erikabarbato ila0203 
narsissist Natural radiant longwear foundation 
tartecosmetics Shape tape concealer 
hudabeauty Easy bake loose powder";2023-03-27 11:34:55+00:00;2023-03-27 12:29:10.295825+00:00;12;175;en
18348558247055176;"وقت اجتمع انا وأخواتي بجلسة وحدة هيك بتكون النتيجة😍
manal_sleman_makeup 
sawsan.sliman.92 
.
.
.
.
#makeup #makeupartist  #hudabeauty  #photography  #lashes  #foundation  #lipgloss  #inglot #kiko  #style  #bridetobe  #model  #london  #dubai  #damascus  #erbil  #مصر #الجزائر #قطر #السعودية #makeupforever  #fashion  #colourpopcosmetics";2023-03-25 13:43:46+00:00;2023-03-27 12:29:10.295825+00:00;53;1053;en
17991669493737732;"Just because you want to be glamorous, don’t be a sheep about your eye makeup 

Book your day with me 
WhatsApp now 6306667080 

#smile #makeupideas #cosmetics #wedding #lashes #myself #likeforlikes #happy #eyeshadow #photoshoot #lipstick #makeupoftheday #maquillaje #makeuplook #hudabeauty #portrait #followme #instadaily #hairstyle #make #instamakeup #bride #instalike #explorepage #l #photographer #bridalmakeup #life #anastasiabeverlyhills #modeling";2023-03-27 09:12:09+00:00;2023-03-27 12:29:10.311420+00:00;2;54;en
17951252846587251;"Alhamdulillah..... ❤️

#travel #photography #bridalmakeup #reelsInstagram #bollywood #food #fashion #style #music #muslim #reelitfeelit #bride #model #actor #actress #shoot #india #quran #girls #love #weeding #reels #selfie #drawing #makeup #hudabeauty #hollywood #summercollection #boys #ramadan";2023-03-26 23:31:09+00:00;2023-03-27 12:29:10.311420+00:00;3;303;en
18179396674258424;"Rice face mask for Clear Glass Skin
.
.
visit www.beautyscara.com for more tips
.
.
Follow beauty._remedy
.
.
.
#diyrecipes #beautytips #skincare #skincareroutine #naturalrecipes #naturalskincare #blogger #ricewater #ricewatertreatment #glassskin #glossyskin #darkspots #acnescars #hyperpigmentation #removescars #youtuber #blogging #instalike #beautyrecipe #glassskincare #koreanskincare #homeremedies #openpores #pores #photography #video  #beautycare #ricewater #farahdhukai  #hudabeauty #follwthispage";2023-03-27 11:29:10+00:00;2023-03-27 12:29:10.311420+00:00;5;3;en
17981826827001701;"Practical done by our student
surkhi_bindi_beauty_saloon 
#bridalmakeup #makeup #makeupartist #mua #weddingmakeup #bride #bridalhair #wedding #beauty #bridal #anastasiabeverlyhills #wakeupandmakeup #bridalmakeupartist #motd #weddinghair #bridesmaids #makeuplover #hudabeauty #weddingday #makeupaddict #love #lashes #maccosmetics #theknot #photography #weddingdress #glam";2023-03-27 09:25:48+00:00;2023-03-27 12:29:10.311420+00:00;6;25;en
17969848664206466;"leaf tone🍮🤎
Randevu için DM.burakceylanofficiall 

#ombre #sombre #brushlight #facelight #blonde #balayage #redken #staysafe #hudabeauty #highlights #behindthechair #hair #haircolor #summerhair #balayagehighlights #amaricansalon #balayagehair #brunettebalayage #haircut #pixiepalooza #ombrehair #saloncentric #modersalon #haircut #masterofbalayage #hairtrends #güneşlipark #güneşliparkavm #güneşlimeydan";2023-03-27 11:59:16+00:00;2023-03-27 12:29:10.311420+00:00;0;5;en
18221381815200068;"beige blonde✨
burakceylanofficiall , Randevu için DM

#ombre #sombre #brushlight #facelight #blonde #balayage #redken #staysafe #hudabeauty #highlights #behindthechair #hair #haircolor #summerhair #balayagehighlights #amaricansalon #balayagehair #brunettebalayage #haircut #pixiepalooza #ombrehair #saloncentric #modersalon #haircut #masterofbalayage #hairtrends #güneşlipark #güneşliparkavm #güneşlimeydan";2023-03-27 12:00:56+00:00;2023-03-27 12:29:10.311420+00:00;2;8;en
17961660545378710;"صلی اللہ علیہ والہ وسلم.......
❤️❤️❤️

#travel #photography #bridalmakeup #reelsInstagram #bollywood #food #fashion #style #music #muslim #reelitfeelit #bride #model #actor #actress #shoot #india #flowers #girls #love #weeding #reels #selfie #drawing #makeup #hudabeauty #hollywood #summercollection #boys #ramadan";2023-03-24 09:31:17+00:00;2023-03-27 12:29:10.311420+00:00;8;1330;en
17977729942955899;"✨ Prelepa Anđela ✨ 

#makeup #makeuptutorial #makeupartist #makeupsalon #makeupuzice #mac #marketingdigital #uziceonline #uzicemakeup #uzicesminkanje #uzicenocu #mua #lovemakeup❤️ #loveyourself #lovemyjob #diorforever #dior #hudabeauty #toofaced #becca";2023-03-27 11:39:52+00:00;2023-03-27 12:29:10.311420+00:00;3;59;ro
